CUSTOMER_ID,RECENCY,FREQUENCY,MONETARY,RECENCY_SCORE,FREQUENCY_SCORE,MONETARY_SCORE,CUSTOMER_SEGMENT
13704,5,9,2308.06,5,5,4,Champions
17193,35,9,2310.04,4,5,4,Champions
14481,164,5,2311.49,3,4,4,Loyal Customers
13994,3,6,2313.14,5,4,4,Champions
17994,121,11,2313.32,3,5,4,Loyal Customers
14555,57,6,2315.63,4,4,4,Champions
14346,120,5,2315.75,3,4,4,Loyal Customers
12948,16,9,2317.43,5,5,4,Champions
12724,5,7,2317.52,5,4,4,Champions
16628,29,7,2318.1,4,4,4,Champions
13055,78,4,2321.11,3,3,4,Big Spenders
13091,28,3,2321.82,4,3,4,Big Spenders
14938,562,2,2322.43,1,2,4,Big Spenders
17113,574,6,2322.59,1,4,4,At Risk
13280,122,7,2322.63,3,4,4,Loyal Customers
17313,31,1,2328.84,4,1,4,Big Spenders
16496,8,6,2330.77,5,4,4,Champions
12584,3,9,2338.15,5,5,4,Champions
17282,130,5,2339.66,3,4,4,Loyal Customers
12704,7,8,2340.84,5,4,4,Champions
16085,23,12,2343.53,4,5,4,Champions
15549,77,8,2345.96,3,4,4,Loyal Customers
16083,100,4,2351.42,3,4,4,Loyal Customers
13614,24,6,2359.19,4,4,4,Champions
16676,33,6,2361.9,4,4,4,Champions
17634,36,9,2361.97,4,5,4,Champions
14295,40,5,2362.91,4,4,4,Champions
15015,501,13,2365.02,1,5,4,At Risk
13908,79,4,2369.55,3,3,4,Big Spenders
17969,166,20,2369.94,3,5,4,Loyal Customers
17434,2,7,2373.82,5,4,4,Champions
14554,10,4,2381.04,5,4,4,Champions
16065,365,8,2382.62,2,4,4,At Risk
17905,71,13,2383.52,3,5,4,Loyal Customers
17623,32,7,2383.67,4,4,4,Champions
16105,248,5,2386.19,2,4,4,At Risk
14443,53,5,2386.47,4,4,4,Champions
17827,5,6,2388.05,5,4,4,Champions
15366,75,7,2389.08,3,4,4,Loyal Customers
16812,360,4,2392,2,3,4,Big Spenders
16883,187,19,2396.59,3,5,4,Loyal Customers
16147,133,5,2398.91,3,4,4,Loyal Customers
14414,91,8,2399.33,3,4,4,Loyal Customers
12393,72,6,2399.45,3,4,4,Loyal Customers
15793,14,8,2399.57,5,5,4,Champions
15341,80,2,2402.72,3,2,4,Big Spenders
17671,15,5,2403.34,5,4,4,Champions
16833,1,6,2409.04,5,4,4,Champions
12397,35,2,2409.9,4,2,4,Big Spenders
14205,16,9,2414.2,5,5,4,Champions
13118,19,9,2415.41,5,5,4,Champions
12802,186,7,2416.42,3,4,4,Loyal Customers
16040,65,7,2416.9,3,4,4,Loyal Customers
15489,22,8,2419.61,4,5,4,Champions
15089,10,6,2420.84,5,4,4,Champions
15215,46,7,2422.43,4,4,4,Champions
15658,190,8,2423.47,2,4,4,At Risk
17921,64,10,2423.5,3,5,4,Loyal Customers
12733,234,4,2424.87,2,4,4,At Risk
17004,46,4,2425.16,4,4,4,Champions
13949,2,6,2427.32,5,4,4,Champions
15077,494,2,2428.08,1,2,4,Big Spenders
16638,22,15,2430.53,4,5,4,Champions
13094,21,13,2433.12,4,5,4,Champions
13085,157,8,2433.28,3,4,4,Loyal Customers
17505,161,5,2435.48,3,4,4,Loyal Customers
16005,12,10,2436.22,5,5,4,Champions
15623,141,8,2437.05,3,4,4,Loyal Customers
18171,58,9,2437.31,4,5,4,Champions
13338,157,4,2445.62,3,3,4,Big Spenders
12701,79,6,2446.41,3,4,4,Loyal Customers
17894,71,18,2453.38,3,5,4,Loyal Customers
17629,5,10,2455.52,5,5,4,Champions
16470,51,11,2458.6,4,5,4,Champions
17131,5,5,2463.17,5,4,4,Champions
15221,366,4,2465.45,2,3,4,Big Spenders
17164,32,7,2467.35,4,4,4,Champions
14421,57,6,2469.37,4,4,4,Champions
12924,88,12,2469.4,3,5,4,Loyal Customers
17732,372,8,2470.39,2,5,4,At Risk
14502,19,11,2470.67,4,5,4,Champions
13762,218,5,2472.48,2,4,4,At Risk
13878,54,4,2473.06,4,3,4,Big Spenders
14256,260,5,2473.99,2,4,4,At Risk
13134,85,6,2475.23,3,4,4,Loyal Customers
17348,14,9,2476.41,5,5,4,Champions
13588,15,9,2478.95,5,5,4,Champions
13507,3,4,2479.16,5,3,4,Big Spenders
16520,186,6,2482.62,3,4,4,Loyal Customers
14449,18,8,2482.8,5,5,4,Champions
15117,14,8,2485.97,5,4,4,Champions
15227,36,9,2488.49,4,5,4,Champions
16795,365,3,2492.39,2,3,4,Big Spenders
13414,133,6,2494.14,3,4,4,Loyal Customers
15932,4,8,2495.87,5,5,4,Champions
17594,85,4,2497.88,3,3,4,Big Spenders
14541,58,14,2499.68,4,5,4,Champions
17288,9,11,2499.98,5,5,4,Champions
16202,360,9,2501.99,2,5,4,At Risk
12978,385,5,2502.82,2,4,4,At Risk
12517,28,5,2502.84,4,4,4,Champions
15860,40,17,2505.21,4,5,4,Champions
17101,10,7,2507.05,5,4,4,Champions
14790,16,10,2526.62,5,5,4,Champions
14659,8,9,2529.93,5,5,4,Champions
16889,194,6,2530.9,2,4,4,At Risk
13471,1,4,2531.58,5,3,4,Big Spenders
16016,3,11,2533.94,5,5,4,Champions
16987,3,11,2535.9,5,5,4,Champions
14810,40,13,2537.02,4,5,4,Champions
17465,425,7,2542.79,1,4,4,At Risk
13344,67,3,2543.72,3,3,4,Big Spenders
18179,9,8,2547.55,5,5,4,Champions
17550,197,9,2547.64,2,5,4,At Risk
15906,19,10,2555.64,4,5,4,Champions
13862,18,9,2556.09,5,5,4,Champions
16036,87,4,2556.84,3,4,4,Loyal Customers
17463,16,7,2557.91,5,4,4,Champions
13192,95,6,2558.58,3,4,4,Loyal Customers
15747,12,9,2562.61,5,5,4,Champions
13623,30,10,2566.49,4,5,4,Champions
15434,8,11,2567.06,5,5,4,Champions
13652,45,5,2570.85,4,4,4,Champions
17002,85,7,2571.55,3,4,4,Loyal Customers
14745,112,12,2571.81,3,5,4,Loyal Customers
17095,22,7,2572.25,4,4,4,Champions
16115,9,12,2575.14,5,5,4,Champions
16499,360,8,2578.34,2,4,4,At Risk
16244,211,2,2579.38,2,3,4,Big Spenders
13151,295,3,2580.74,2,3,4,Big Spenders
12592,92,5,2582.66,3,4,4,Loyal Customers
17897,172,9,2585,3,5,4,Loyal Customers
15062,71,8,2585.62,3,5,4,Loyal Customers
15033,4,10,2586.67,5,5,4,Champions
14147,78,9,2590.2,3,5,4,Loyal Customers
14129,1,9,2591.34,5,5,4,Champions
14229,51,7,2594.04,4,4,4,Champions
14163,87,5,2594.62,3,4,4,Loyal Customers
12412,74,6,2596.93,3,4,4,Loyal Customers
15826,56,4,2598.28,4,3,4,Big Spenders
17317,46,3,2600.34,4,3,4,Big Spenders
17787,152,4,2601.47,3,3,4,Big Spenders
16206,54,13,2602.32,4,5,4,Champions
14564,434,2,2605.62,1,2,4,Big Spenders
14397,2,19,2612.96,5,5,4,Champions
13700,26,13,2613.46,4,5,4,Champions
14431,302,4,2614.2,2,4,4,At Risk
15426,19,9,2615.39,5,5,4,Champions
14195,201,6,2615.6,2,4,4,At Risk
17043,32,8,2616.55,4,4,4,Champions
14262,8,8,2618.23,5,5,4,Champions
15142,46,6,2619.92,4,4,4,Champions
14573,179,13,2621.42,3,5,4,Loyal Customers
12423,0,10,2622.39,5,5,4,Champions
12671,606,1,2622.48,1,2,4,Big Spenders
13644,16,4,2624.26,5,4,4,Champions
13422,64,1,2626.3,3,1,4,Big Spenders
14548,150,9,2627.49,3,5,4,Loyal Customers
16276,176,3,2629.39,3,3,4,Big Spenders
12520,79,5,2634.26,3,4,4,Loyal Customers
15814,16,6,2634.44,5,4,4,Champions
13173,4,11,2639.35,5,5,4,Champions
13819,301,6,2642.35,2,4,4,At Risk
13117,21,18,2643.81,4,5,4,Champions
16618,31,5,2647.59,4,4,4,Champions
13203,9,10,2648.25,5,5,4,Champions
12516,77,4,2648.62,3,3,4,Big Spenders
17744,3,7,2649.14,5,4,4,Champions
14410,92,11,2651.14,3,5,4,Loyal Customers
14756,15,3,2653.76,5,3,4,Big Spenders
15157,3,5,2654.11,5,4,4,Champions
15671,18,7,2657.13,5,4,4,Champions
13473,60,8,2657.76,3,5,4,Loyal Customers
16369,18,7,2664.81,5,4,4,Champions
14496,311,7,2668.23,2,4,4,At Risk
15910,0,15,2681.8,5,5,4,Champions
12820,3,11,2689.52,5,5,4,Champions
17388,77,11,2691.57,3,5,4,Loyal Customers
12725,371,4,2694.56,2,3,4,Big Spenders
18173,86,5,2696.36,3,4,4,Loyal Customers
16359,7,16,2697.75,5,5,4,Champions
16232,43,7,2712.97,4,4,4,Champions
15985,123,7,2715.28,3,4,4,Loyal Customers
16190,40,8,2723.55,4,4,4,Champions
12739,78,4,2726.73,3,3,4,Big Spenders
13211,10,10,2729.32,5,5,4,Champions
12986,428,10,2729.84,1,5,4,At Risk
15111,29,5,2730.87,4,4,4,Champions
15389,172,5,2733.8,3,4,4,Loyal Customers
18283,3,22,2736.65,5,5,4,Champions
14125,10,3,2740.43,5,3,4,Big Spenders
14808,39,8,2741.17,4,4,4,Champions
16434,29,12,2741.74,4,5,4,Champions
15841,72,9,2742.41,3,5,4,Loyal Customers
12669,150,3,2744.03,3,3,4,Big Spenders
17241,385,12,2744.14,2,5,4,At Risk
12982,242,8,2744.81,2,4,4,At Risk
14665,60,7,2749.65,3,4,4,Loyal Customers
17490,0,9,2750.5,5,5,4,Champions
17262,52,11,2757.62,4,5,4,Champions
17115,8,7,2761.49,5,4,4,Champions
13813,39,8,2765.47,4,4,4,Champions
17676,4,10,2765.84,5,5,4,Champions
13736,5,7,2766.21,5,4,4,Champions
15817,420,3,2766.4,1,3,4,Big Spenders
14696,4,8,2767.9,5,5,4,Champions
18210,1,7,2768.83,5,4,4,Champions
17720,26,10,2768.91,4,5,4,Champions
13695,31,16,2770.73,4,5,4,Champions
12391,21,6,2773.42,4,4,4,Champions
17031,11,6,2773.85,5,4,4,Champions
16335,551,7,2774,1,4,4,At Risk
17591,73,8,2776.67,3,4,4,Loyal Customers
16104,61,9,2778.61,3,5,4,Loyal Customers
14121,3,4,2780.15,5,3,4,Big Spenders
17790,26,20,2783.61,4,5,4,Champions
15021,8,12,2783.83,5,5,4,Champions
15073,9,8,2788.02,5,5,4,Champions
12863,52,6,2792.55,4,4,4,Champions
17284,60,8,2793.16,3,5,4,Loyal Customers
15993,8,7,2797.57,5,4,4,Champions
16764,3,13,2799.25,5,5,4,Champions
13205,443,1,2803.2,1,1,4,Big Spenders
13799,116,9,2803.57,3,5,4,Loyal Customers
14869,8,6,2804.24,5,4,4,Champions
17470,44,11,2804.87,4,5,4,Champions
16817,2,13,2804.9,5,5,4,Champions
13330,92,6,2806.18,3,4,4,Loyal Customers
14903,21,5,2810.63,4,4,4,Champions
16871,22,6,2812.34,4,4,4,Champions
17386,7,7,2812.77,5,4,4,Champions
15660,25,15,2812.99,4,5,4,Champions
13719,15,11,2815.25,5,5,4,Champions
15797,113,6,2821.08,3,4,4,Loyal Customers
16407,12,14,2821.65,5,5,4,Champions
14842,43,4,2824.69,4,4,4,Champions
17368,23,14,2826.14,4,5,4,Champions
13477,37,11,2834.17,4,5,4,Champions
16554,42,8,2841.72,4,4,4,Champions
12676,24,11,2843.09,4,5,4,Champions
13032,52,9,2843.55,4,5,4,Champions
16163,232,6,2849.58,2,4,4,At Risk
14935,297,2,2849.83,2,2,4,Big Spenders
12352,36,10,2849.84,4,5,4,Champions
16742,46,14,2852.61,4,5,4,Champions
13728,36,16,2855.17,4,5,4,Champions
14035,28,9,2856.72,4,5,4,Champions
16979,3,9,2859.74,5,5,4,Champions
14875,107,3,2862.4,3,3,4,Big Spenders
12685,28,6,2863.08,4,4,4,Champions
16062,9,8,2863.45,5,5,4,Champions
14758,144,7,2864.97,3,4,4,Loyal Customers
16086,59,10,2864.99,3,5,4,Loyal Customers
15563,22,7,2867,4,4,4,Champions
16225,44,15,2867.41,4,5,4,Champions
16229,87,6,2867.86,3,4,4,Loyal Customers
16711,3,9,2868.48,5,5,4,Champions
14711,10,11,2868.8,5,5,4,Champions
16467,508,7,2869.16,1,4,4,At Risk
15043,31,6,2873.8,4,4,4,Champions
14005,9,5,2874.72,5,4,4,Champions
18170,33,9,2878,4,5,4,Champions
12806,435,4,2878.96,1,4,4,At Risk
14251,1,5,2879.7,5,4,4,Champions
16633,17,6,2883.1,5,4,4,Champions
13501,288,3,2885.11,2,3,4,Big Spenders
17242,108,5,2889.28,3,4,4,Loyal Customers
15100,333,7,2894.7,2,4,4,At Risk
17320,100,6,2895.77,3,4,4,Loyal Customers
14404,33,13,2899.11,4,5,4,Champions
16755,114,7,2900.58,3,4,4,Loyal Customers
14233,49,7,2904.27,4,4,4,Champions
13455,24,6,2905.93,4,4,4,Champions
12438,14,2,2906.85,5,2,4,Big Spenders
13784,9,14,2910.23,5,5,4,Champions
15392,4,7,2911.62,5,4,4,Champions
16358,1,5,2919.65,5,4,4,Champions
12906,11,5,2919.81,5,4,4,Champions
13890,1,14,2927.38,5,5,4,Champions
15862,8,13,2928.29,5,5,4,Champions
15312,75,12,2930.19,3,5,4,Loyal Customers
12635,89,4,2930.41,3,4,4,Loyal Customers
14524,31,13,2933.71,4,5,4,Champions
15235,217,16,2937.81,2,5,4,At Risk
17588,100,7,2939.55,3,4,4,Loyal Customers
17444,147,3,2940.04,3,3,4,Big Spenders
15757,65,6,2940.36,3,4,4,Loyal Customers
13253,156,4,2951.11,3,3,4,Big Spenders
14867,185,16,2952.06,3,5,4,Loyal Customers
13764,70,6,2953.26,3,4,4,Loyal Customers
12877,3,20,2955.17,5,5,4,Champions
12826,2,12,2955.75,5,5,4,Champions
16736,505,5,2956.56,1,4,4,At Risk
13110,31,12,2957.47,4,5,4,Champions
13012,9,11,2972.83,5,5,4,Champions
16416,26,9,2972.88,4,5,5,Champions
16383,74,7,2974.84,3,4,5,Loyal Customers
17692,127,12,2975.8,3,5,5,Loyal Customers
14544,24,3,2982.43,4,3,5,Big Spenders
15329,39,11,2984.33,4,5,5,Champions
18241,9,21,2986.99,5,5,5,Champions
12374,25,4,2989.22,4,4,5,Champions
15681,25,14,2989.7,4,5,5,Champions
16012,35,5,2989.79,4,4,5,Champions
15687,8,9,2993.1,5,5,5,Champions
12854,78,7,2994.02,3,4,5,Loyal Customers
17961,21,100,2995.54,4,5,5,Champions
12457,66,8,2995.91,3,4,5,Loyal Customers
15611,9,26,2997.28,5,5,5,Champions
15182,154,11,2998.95,3,5,5,Loyal Customers
15810,78,8,2999.04,3,4,5,Loyal Customers
13635,67,4,2999.16,3,3,5,Big Spenders
14621,1,9,3000.57,5,5,5,Champions
14226,28,6,3002.53,4,4,5,Champions
17032,547,8,3004.6,1,5,5,At Risk
14590,424,20,3006.62,1,5,5,At Risk
12754,235,3,3010.74,2,3,5,Big Spenders
13963,308,17,3011.87,2,5,5,At Risk
15965,17,13,3013.09,5,5,5,Champions
13485,233,11,3019.22,2,5,5,At Risk
13557,28,13,3032.26,4,5,5,Champions
15754,51,9,3037.61,4,5,5,Champions
15967,23,12,3041.6,4,5,5,Champions
14916,70,8,3042.95,3,4,5,Loyal Customers
16560,26,8,3048.38,4,4,5,Champions
15241,66,11,3050.16,3,5,5,Loyal Customers
15716,145,11,3056.81,3,5,5,Loyal Customers
16775,10,16,3056.89,5,5,5,Champions
16120,59,6,3056.91,3,4,5,Loyal Customers
14456,5,9,3062.4,5,5,5,Champions
13077,1,11,3064.67,5,5,5,Champions
13196,11,7,3068.84,5,4,5,Champions
14038,78,5,3069.88,3,4,5,Loyal Customers
13631,99,11,3070.42,3,5,5,Loyal Customers
12469,522,2,3070.54,1,2,5,Big Spenders
13647,9,8,3071.68,5,4,5,Champions
17884,3,20,3072.89,5,5,5,Champions
16007,47,7,3075.14,4,4,5,Champions
17929,11,12,3082.1,5,5,5,Champions
12511,428,1,3084.02,1,1,5,Big Spenders
17552,60,12,3085.29,3,5,5,Loyal Customers
14312,46,11,3090.29,4,5,5,Champions
12849,31,6,3090.56,4,4,5,Champions
15105,18,9,3094.91,5,5,5,Champions
12937,15,9,3097.61,5,5,5,Champions
13464,58,6,3097.64,4,4,5,Champions
15491,95,6,3100.09,3,4,5,Loyal Customers
12909,39,8,3103.19,4,4,5,Champions
17870,2,13,3108.15,5,5,5,Champions
16678,2,12,3109.99,5,5,5,Champions
13538,43,12,3112.73,4,5,5,Champions
13772,33,8,3114.22,4,5,5,Champions
13692,24,5,3114.4,4,4,5,Champions
14700,32,5,3116.26,4,4,5,Champions
13685,2,7,3119.44,5,4,5,Champions
17145,512,4,3120.91,1,3,5,Big Spenders
15199,59,10,3122.4,3,5,5,Loyal Customers
14044,26,10,3123.1,4,5,5,Champions
15596,100,9,3130.04,3,5,5,Loyal Customers
13742,16,12,3131.02,5,5,5,Champions
14897,7,8,3140.54,5,4,5,Champions
17530,1,12,3141.51,5,5,5,Champions
15095,103,10,3141.64,3,5,5,Loyal Customers
14978,72,10,3142.14,3,5,5,Loyal Customers
17354,50,4,3143.46,4,3,5,Big Spenders
17702,30,6,3144.04,4,4,5,Champions
15614,437,4,3147.36,1,4,5,At Risk
17090,4,13,3149.48,5,5,5,Champions
14306,51,6,3151.4,4,4,5,Champions
14748,29,10,3152.32,4,5,5,Champions
12976,211,8,3156.38,2,4,5,At Risk
15031,4,14,3156.58,5,5,5,Champions
16400,94,9,3159.44,3,5,5,Loyal Customers
16584,80,5,3163.67,3,4,5,Loyal Customers
14963,9,12,3164.48,5,5,5,Champions
16041,30,3,3166.4,4,3,5,Big Spenders
13052,212,7,3168.53,2,4,5,At Risk
17640,86,6,3168.94,3,4,5,Loyal Customers
16837,31,11,3170.98,4,5,5,Champions
17621,21,6,3175.12,4,4,5,Champions
15353,254,7,3175.95,2,4,5,At Risk
17228,15,13,3177.24,5,5,5,Champions
12456,44,3,3181.04,4,3,5,Big Spenders
16933,1,9,3181.25,5,5,5,Champions
13397,72,10,3191.87,3,5,5,Loyal Customers
13868,7,2,3192.54,5,2,5,Big Spenders
15027,30,10,3195.6,4,5,5,Champions
14315,44,8,3197.82,4,4,5,Champions
17147,22,9,3199.95,4,5,5,Champions
16107,17,7,3204.16,5,4,5,Champions
13804,30,9,3208.52,4,5,5,Champions
16918,49,16,3213.29,4,5,5,Champions
12951,8,15,3213.72,5,5,5,Champions
13268,17,11,3214.69,5,5,5,Champions
16515,52,10,3216.3,4,5,5,Champions
16059,65,12,3217.77,3,5,5,Loyal Customers
16101,70,4,3229.16,3,3,5,Big Spenders
15602,8,16,3230.51,5,5,5,Champions
15625,103,9,3236.4,3,5,5,Loyal Customers
17353,129,4,3242,3,3,5,Big Spenders
15140,52,8,3243.69,4,4,5,Champions
14669,241,7,3243.93,2,4,5,At Risk
16612,32,9,3245.43,4,5,5,Champions
12770,210,2,3246.45,2,3,5,Big Spenders
15057,275,5,3255.96,2,4,5,At Risk
13214,417,7,3264.23,1,4,5,At Risk
14293,3,9,3267.93,5,5,5,Champions
15978,77,3,3279.42,3,3,5,Big Spenders
18188,15,6,3280.59,5,4,5,Champions
14285,21,8,3284.42,4,4,5,Champions
14507,23,11,3284.43,4,5,5,Champions
15632,15,8,3285.31,5,4,5,Champions
13650,16,10,3288,5,5,5,Champions
14506,17,7,3290.67,5,4,5,Champions
16365,17,15,3307.2,5,5,5,Champions
14451,60,12,3308.77,3,5,5,Loyal Customers
13131,23,7,3313.77,4,4,5,Champions
13824,32,12,3314.76,4,5,5,Champions
13431,67,8,3316.24,3,4,5,Loyal Customers
14161,215,7,3318.88,2,4,5,At Risk
13611,89,10,3319.53,3,5,5,Loyal Customers
13291,155,11,3320.84,3,5,5,Loyal Customers
12865,26,4,3323.47,4,3,5,Big Spenders
15065,37,5,3326.86,4,4,5,Champions
17774,96,9,3328.05,3,5,5,Loyal Customers
16351,332,13,3330.03,2,5,5,At Risk
14064,29,15,3332.42,4,5,5,Champions
14344,127,20,3333.7,3,5,5,Loyal Customers
13848,92,8,3335,3,4,5,Loyal Customers
12424,162,4,3340.03,3,4,5,Loyal Customers
15265,151,4,3345.64,3,3,5,Big Spenders
17183,7,6,3347.31,5,4,5,Champions
16818,10,11,3349.57,5,5,5,Champions
14608,4,11,3352.94,5,5,5,Champions
15538,537,6,3358.4,1,4,5,At Risk
13786,367,6,3358.94,2,4,5,At Risk
13285,23,6,3364.59,4,4,5,Champions
13707,267,5,3365.86,2,4,5,At Risk
13135,196,2,3371.45,2,2,5,Big Spenders
17723,127,7,3378.4,3,4,5,Loyal Customers
13246,18,11,3387.43,5,5,5,Champions
16067,562,3,3395.29,1,3,5,Big Spenders
12838,33,10,3398.48,4,5,5,Champions
15114,30,12,3400.12,4,5,5,Champions
13823,18,7,3403.45,5,4,5,Champions
13425,108,5,3403.63,3,4,5,Loyal Customers
13437,14,7,3408.06,5,4,5,Champions
15058,25,16,3410.03,4,5,5,Champions
14673,3,7,3410.81,5,4,5,Champions
13979,73,7,3416.23,3,4,5,Loyal Customers
14215,11,9,3416.33,5,5,5,Champions
14217,1,23,3416.89,5,5,5,Champions
13031,407,5,3419.27,2,4,5,At Risk
15373,8,17,3421.39,5,5,5,Champions
16281,72,3,3424.02,3,3,5,Big Spenders
17876,399,3,3424.02,2,3,5,Big Spenders
12377,315,4,3426.32,2,3,5,Big Spenders
15916,16,13,3427.17,5,5,5,Champions
16045,119,8,3434.93,3,4,5,Loyal Customers
15676,18,3,3435.76,5,3,5,Big Spenders
12609,78,9,3435.86,3,5,5,Loyal Customers
17931,134,14,3437.29,3,5,5,Loyal Customers
17725,16,11,3439.08,5,5,5,Champions
16208,44,10,3440.45,4,5,5,Champions
15974,39,7,3442.15,4,4,5,Champions
13313,22,12,3445.32,4,5,5,Champions
13536,1,7,3448.29,5,4,5,Champions
14837,89,9,3460.32,3,5,5,Loyal Customers
16271,2,10,3463.02,5,5,5,Champions
15356,31,13,3464.95,4,5,5,Champions
14533,24,11,3466.37,4,5,5,Champions
13849,51,5,3469.3,4,4,5,Champions
15712,9,12,3472.41,5,5,5,Champions
15380,8,11,3479.06,5,5,5,Champions
17913,58,14,3479.64,4,5,5,Champions
12631,57,6,3481.57,4,4,5,Champions
17597,213,5,3484.09,2,4,5,At Risk
15306,64,9,3484.73,3,5,5,Loyal Customers
13577,25,11,3489.28,4,5,5,Champions
13929,169,11,3494.1,3,5,5,Loyal Customers
14934,81,5,3503.5,3,4,5,Loyal Customers
18044,4,18,3505.61,5,5,5,Champions
14898,23,14,3507.81,4,5,5,Champions
16347,11,11,3509.41,5,5,5,Champions
17768,8,7,3509.51,5,4,5,Champions
16360,4,6,3512.53,5,4,5,Champions
16336,420,4,3517.69,1,4,5,At Risk
15059,40,19,3523.57,4,5,5,Champions
17924,11,8,3536.7,5,5,5,Champions
16395,60,14,3537.85,3,5,5,Loyal Customers
12645,33,8,3539.3,4,5,5,Champions
14503,3,6,3543.26,5,4,5,Champions
15222,318,11,3550.91,2,5,5,At Risk
14737,3,4,3554.17,5,3,5,Big Spenders
18219,2,17,3562.89,5,5,5,Champions
17311,78,6,3566.56,3,4,5,Loyal Customers
17679,52,7,3577.61,4,4,5,Champions
14132,2,11,3586.03,5,5,5,Champions
15569,103,10,3586.35,3,5,5,Loyal Customers
17422,16,11,3594.76,5,5,5,Champions
16325,46,12,3597.5,4,5,5,Champions
12963,8,12,3601.59,5,5,5,Champions
13750,53,11,3602.18,4,5,5,Champions
18242,72,8,3605.21,3,5,5,Loyal Customers
15791,43,5,3608.34,4,4,5,Champions
15113,9,3,3609.33,5,3,5,Big Spenders
15505,52,5,3610.96,4,4,5,Champions
16503,106,11,3614.34,3,5,5,Loyal Customers
14653,1,12,3614.54,5,5,5,Champions
14882,26,14,3628.15,4,5,5,Champions
17528,1,8,3628.5,5,4,5,Champions
16053,32,6,3634.84,4,4,5,Champions
16748,17,14,3637.33,5,5,5,Champions
14770,232,8,3637.64,2,4,5,At Risk
17063,21,13,3638.53,4,5,5,Champions
16718,369,5,3647.53,2,4,5,At Risk
13632,24,8,3648.15,4,4,5,Champions
17848,81,30,3650.9,3,5,5,Loyal Customers
14857,59,7,3651.85,3,4,5,Loyal Customers
17655,10,9,3652.48,5,5,5,Champions
16444,46,17,3656.58,4,5,5,Champions
14640,24,10,3667.06,4,5,5,Champions
15953,15,18,3669.55,5,5,5,Champions
12468,187,5,3670.74,3,4,5,Loyal Customers
12872,326,12,3685.49,2,5,5,At Risk
12857,210,6,3688,2,4,5,At Risk
16094,11,11,3695.56,5,5,5,Champions
14776,51,15,3708.3,4,5,5,Champions
16983,12,11,3710.22,5,5,5,Champions
12737,498,2,3710.5,1,2,5,Big Spenders
14593,21,12,3712.01,4,5,5,Champions
14364,108,8,3717.35,3,4,5,Loyal Customers
16240,24,2,3718.8,4,2,5,Big Spenders
16772,423,3,3723.55,1,3,5,Big Spenders
12502,95,5,3723.87,3,4,5,Loyal Customers
15255,66,9,3729.42,3,5,5,Loyal Customers
16539,2,10,3732.01,5,5,5,Champions
15351,12,10,3738.29,5,5,5,Champions
15370,40,8,3739.01,4,4,5,Champions
12623,276,7,3747.84,2,4,5,At Risk
14515,17,12,3749.26,5,5,5,Champions
13305,4,16,3754.71,5,5,5,Champions
14409,71,9,3756.09,3,5,5,Loyal Customers
17553,129,4,3757.6,3,3,5,Big Spenders
17096,15,11,3759.18,5,5,5,Champions
12530,59,9,3759.26,3,5,5,Loyal Customers
12670,10,7,3760.29,5,4,5,Champions
17173,5,8,3766.6,5,4,5,Champions
15079,212,11,3767.35,2,5,5,At Risk
18168,176,16,3770.27,3,5,5,Loyal Customers
15532,25,10,3771.9,4,5,5,Champions
15834,70,7,3772.99,3,4,5,Loyal Customers
17293,8,17,3774.23,5,5,5,Champions
14649,4,9,3775.31,5,5,5,Champions
15494,21,5,3780.05,4,4,5,Champions
14309,8,11,3780.81,5,5,5,Champions
12619,16,10,3781.38,5,5,5,Champions
16950,56,10,3784.37,4,5,5,Champions
15827,73,28,3794.07,3,5,5,Loyal Customers
14540,9,11,3795.34,5,5,5,Champions
16128,17,11,3801.05,5,5,5,Champions
17071,28,13,3801.2,4,5,5,Champions
16636,438,4,3802.04,1,4,5,At Risk
15421,58,10,3805.34,4,5,5,Champions
12597,19,4,3811.22,4,3,5,Big Spenders
15704,140,6,3817.96,3,4,5,Loyal Customers
13481,45,11,3830.84,4,5,5,Champions
17659,17,14,3834.79,5,5,5,Champions
13357,257,5,3838.36,2,4,5,At Risk
16466,33,15,3838.59,4,5,5,Champions
16341,24,7,3850.79,4,4,5,Champions
13213,56,11,3851.52,4,5,5,Champions
16057,16,10,3854.85,5,5,5,Champions
16440,7,6,3856.97,5,4,5,Champions
14532,236,11,3859.18,2,5,5,At Risk
14565,95,5,3859.22,3,4,5,Loyal Customers
15195,2,1,3861,5,1,5,Big Spenders
18073,114,12,3877.52,3,5,5,Loyal Customers
15067,78,5,3877.88,3,4,5,Loyal Customers
14655,8,7,3878.51,5,4,5,Champions
13446,430,11,3881.89,1,5,5,At Risk
15288,43,10,3883.13,4,5,5,Champions
14744,16,14,3885.08,5,5,5,Champions
12358,1,5,3887.07,5,4,5,Champions
15811,22,7,3890.52,4,4,5,Champions
15823,372,3,3897.17,2,3,5,Big Spenders
12388,15,8,3901.11,5,4,5,Champions
13995,15,14,3902.01,5,5,5,Champions
15696,33,13,3906.57,4,5,5,Champions
12853,134,11,3907.5,3,5,5,Loyal Customers
14498,42,10,3911.27,4,5,5,Champions
13037,138,12,3914.95,3,5,5,Loyal Customers
15819,49,10,3934.79,4,5,5,Champions
15051,23,9,3935.16,4,5,5,Champions
12473,29,5,3938.55,4,4,5,Champions
14465,246,11,3946.03,2,5,5,At Risk
17667,66,9,3950.7,3,5,5,Loyal Customers
